iteration,loss,lambda,sparsity
5387,440031379.59472,0.10934937124111535,0.0
5388,440031276.3578082,0.10932944606413994,0.0
5389,440031173.22521067,0.1093095281472035,0.0
5390,440031070.19682163,0.1092896174863388,0.0
5391,440030967.27253467,0.10926971407758149,0.0
5392,440030864.4522436,0.10924981791697014,0.0
5393,440030761.7358429,0.10922992900054615,0.0
5394,440030659.1232264,0.10921004732435384,0.0
5395,440030556.61428845,0.1091901728844404,0.0
5396,440030454.2089236,0.1091703056768559,0.0
5397,440030351.90702623,0.10915044569765327,0.0
5398,440030249.70849085,0.10913059294288832,0.0
5399,440030147.6132124,0.10911074740861974,0.0
5400,440030045.62108564,0.10909090909090909,0.0
5401,440029943.7320054,0.10907107798582076,0.0
5402,440029841.94586694,0.10905125408942203,0.0
5403,440029740.2625653,0.10903143739778302,0.0
5404,440029638.68199563,0.10901162790697674,0.0
5405,440029537.2040534,0.108991825613079,0.0
5406,440029435.8286342,0.10897203051216854,0.0
5407,440029334.55563337,0.10895224260032686,0.0
5408,440029233.3849468,0.10893246187363835,0.0
5409,440029132.3164702,0.10891268832819023,0.0
5410,440029031.35009956,0.1088929219600726,0.0
5411,440028930.48573077,0.10887316276537834,0.0
5412,440028829.72326005,0.10885341074020319,0.0
5413,440028729.0625837,0.10883366588064575,0.0
5414,440028628.50359774,0.1088139281828074,0.0
5415,440028528.04619896,0.10879419764279238,0.0
5416,440028427.6902838,0.10877447425670775,0.0
5417,440028327.4357488,0.1087547580206634,0.0
5418,440028227.28249085,0.10873504893077202,0.0
5419,440028127.2304069,0.10871534698314912,0.0
5420,440028027.27939355,0.10869565217391304,0.0
5421,440027927.4293482,0.10867596449918493,0.0
5422,440027827.6801681,0.10865628395508874,0.0
5423,440027728.0317502,0.10863661053775121,0.0
5424,440027628.4839923,0.10861694424330195,0.0
5425,440027529.03679144,0.1085972850678733,0.0
5426,440027429.6900457,0.10857763300760044,0.0
5427,440027330.44365245,0.10855798805862131,0.0
5428,440027231.29750973,0.1085383502170767,0.0
5429,440027132.2515153,0.10851871947911015,0.0
5430,440027033.30556726,0.10849909584086799,0.0
5431,440026934.4595638,0.10847947929849937,0.0
5432,440026835.71340287,0.10845986984815618,0.0
5433,440026737.0669834,0.10844026748599314,0.0
5434,440026638.5202032,0.10842067220816769,0.0
5435,440026540.07296115,0.1084010840108401,0.0
5436,440026441.7251559,0.10838150289017341,0.0
5437,440026343.47668606,0.10836192884233338,0.0
5438,440026245.3274507,0.10834236186348863,0.0
5439,440026147.2773486,0.10832280194981043,0.0
5440,440026049.3262789,0.10830324909747292,0.0
5441,440025951.4741408,0.10828370330265294,0.0
5442,440025853.7208335,0.10826416456153012,0.0
5443,440025756.0662565,0.10824463287028685,0.0
5444,440025658.5103092,0.10822510822510822,0.0
5445,440025561.0528912,0.10820559062218214,0.0
5446,440025463.6939023,0.10818608005769924,0.0
5447,440025366.4332422,0.1081665765278529,0.0
5448,440025269.27081066,0.10814708002883922,0.0
5449,440025172.206508,0.10812759055685708,0.0
5450,440025075.24023396,0.10810810810810811,0.0
5451,440024978.3718891,0.10808863267879662,0.0
5452,440024881.60137343,0.10806916426512968,0.0
5453,440024784.92858744,0.10804970286331712,0.0
5454,440024688.35343194,0.10803024846957149,0.0
5455,440024591.8758071,0.10801080108010801,0.0
5456,440024495.49561393,0.1079913606911447,0.0
5457,440024399.2127531,0.10797192729890229,0.0
5458,440024303.02712566,0.10795250089960418,0.0
5459,440024206.9386325,0.10793308148947652,0.0
5460,440024110.94717485,0.1079136690647482,0.0
5461,440024015.0526539,0.10789426362165078,0.0
5462,440023919.2549711,0.10787486515641855,0.0
5463,440023823.5540275,0.10785547366528851,0.0
5464,440023727.9497251,0.10783608914450035,0.0
5465,440023632.44196516,0.1078167115902965,0.0
5466,440023537.03064966,0.10779734099892202,0.0
5467,440023441.7156804,0.10777797736662476,0.0
5468,440023346.4969593,0.10775862068965518,0.0
5469,440023251.37438834,0.10773927096426648,0.0
5470,440023156.34786963,0.10771992818671454,0.0
5471,440023061.4173055,0.10770059235325793,0.0
5472,440022966.58259827,0.10768126346015794,0.0
5473,440022871.8436503,0.10766194150367844,0.0
5474,440022777.2003643,0.10764262648008611,0.0
5475,440022682.6526428,0.10762331838565023,0.0
5476,440022588.2003883,0.10760401721664276,0.0
5477,440022493.8435041,0.10758472296933835,0.0
5478,440022399.58189285,0.10756543564001433,0.0
5479,440022305.41545767,0.10754615522495072,0.0
5480,440022211.3441017,0.1075268817204301,0.0
5481,440022117.3677281,0.10750761512273786,0.0
5482,440022023.48624045,0.10748835542816194,0.0
5483,440021929.69954187,0.10746910263299302,0.0
5484,440021836.007536,0.10744985673352435,0.0
5485,440021742.41012657,0.10743061772605192,0.0
5486,440021648.90721714,0.10741138560687433,0.0
5487,440021555.49871176,0.10739216037229281,0.0
5488,440021462.1845144,0.1073729420186113,0.0
5489,440021368.9645287,0.10735373054213634,0.0
5490,440021275.8386592,0.10733452593917711,0.0
5491,440021182.80680984,0.10731532820604542,0.0
5492,440021089.8688851,0.1072961373390558,0.0
5493,440020997.0247896,0.1072769533345253,0.0
5494,440020904.2744274,0.10725777618877369,0.0
5495,440020811.6177034,0.10723860589812331,0.0
5496,440020719.05452234,0.10721944245889921,0.0
5497,440020626.5847889,0.10720028586742898,0.0
5498,440020534.2084081,0.10718113612004286,0.0
5499,440020441.92528486,0.10716199321307376,0.0
5500,440020349.7353244,0.10714285714285714,0.0
5501,440020257.6384319,0.10712372790573112,0.0
5502,440020165.6345126,0.10710460549803641,0.0
5503,440020073.72347206,0.10708548991611637,0.0
5504,440019981.90521556,0.10706638115631692,0.0
5505,440019890.1796489,0.10704727921498661,0.0
5506,440019798.54667765,0.10702818408847663,0.0
5507,440019707.0062075,0.10700909577314072,0.0
5508,440019615.5581447,0.10699001426533523,0.0
5509,440019524.2023947,0.10697093956141913,0.0
5510,440019432.9388641,0.10695187165775401,0.0
5511,440019341.7674587,0.10693281055070397,0.0
5512,440019250.688085,0.10691375623663577,0.0
5513,440019159.7006493,0.10689470871191875,0.0
5514,440019068.805058,0.10687566797292483,0.0
5515,440018978.0012178,0.1068566340160285,0.0
5516,440018887.2890352,0.10683760683760683,0.0
5517,440018796.6684171,0.10681858643403952,0.0
5518,440018706.1392701,0.10679957280170879,0.0
5519,440018615.7015016,0.10678056593699947,0.0
5520,440018525.3550183,0.10676156583629892,0.0
5521,440018435.09972733,0.10674257249599715,0.0
5522,440018344.9355359,0.10672358591248667,0.0
5523,440018254.8623516,0.10670460608216253,0.0
5524,440018164.8800815,0.10668563300142248,0.0
5525,440018074.98863345,0.10666666666666667,0.0
5526,440017985.18791485,0.10664770707429791,0.0
5527,440017895.47783345,0.10662875422072152,0.0
5528,440017805.85829717,0.10660980810234541,0.0
5529,440017716.3292136,0.10659086871558003,0.0
5530,440017626.89049107,0.10657193605683836,0.0
5531,440017537.54203755,0.10655301012253596,0.0
5532,440017448.283761,0.10653409090909091,0.0
5533,440017359.1155701,0.10651517841292385,0.0
5534,440017270.03737295,0.10649627263045792,0.0
5535,440017181.0490781,0.1064773735581189,0.0
5536,440017092.1505939,0.10645848119233499,0.0
5537,440017003.3418294,0.10643959552953698,0.0
5538,440016914.622693,0.1064207165661582,0.0
5539,440016825.9930936,0.10640184429863452,0.0
5540,440016737.45294034,0.10638297872340426,0.0
5541,440016649.002142,0.10636411983690834,0.0
5542,440016560.64060795,0.10634526763559021,0.0
5543,440016472.368247,0.1063264221158958,0.0
5544,440016384.1849687,0.10630758327427357,0.0
5545,440016296.09068257,0.10628875110717449,0.0
5546,440016208.08529794,0.10626992561105207,0.0
5547,440016120.1687244,0.10625110678236231,0.0
5548,440016032.34087175,0.10623229461756373,0.0
5549,440015944.60164964,0.10621348911311736,0.0
5550,440015856.9509678,0.10619469026548672,0.0
5551,440015769.3887365,0.10617589807113785,0.0
5552,440015681.91486555,0.10615711252653927,0.0
5553,440015594.5292651,0.10613833362816204,0.0
5554,440015507.2318456,0.10611956137247966,0.0
5555,440015420.02251714,0.10610079575596816,0.0
5556,440015332.9011902,0.10608203677510608,0.0
5557,440015245.8677754,0.1060632844263744,0.0
5558,440015158.92218316,0.10604453870625663,0.0
5559,440015072.0643242,0.10602579961123873,0.0
5560,440014985.2941094,0.10600706713780919,0.0
5561,440014898.6114496,0.10598834128245893,0.0
5562,440014812.0162558,0.10596962204168138,0.0
5563,440014725.50843877,0.10595090941197245,0.0
5564,440014639.08791023,0.1059322033898305,0.0
5565,440014552.7545809,0.1059135039717564,0.0
5566,440014466.50836235,0.10589481115425343,0.0
5567,440014380.34916604,0.10587612493382742,0.0
5568,440014294.2769032,0.1058574453069866,0.0
5569,440014208.2914859,0.10583877227024167,0.0
5570,440014122.39282537,0.10582010582010581,0.0
5571,440014036.58083355,0.1058014459530947,0.0
5572,440013950.85542256,0.10578279266572638,0.0
5573,440013865.21650404,0.10576414595452141,0.0
5574,440013779.66399014,0.10574550581600281,0.0
5575,440013694.197793,0.10572687224669604,0.0
5576,440013608.817825,0.10570824524312897,0.0
5577,440013523.5239983,0.10568962480183194,0.0
5578,440013438.31622535,0.1056710109193378,0.0
5579,440013353.1944187,0.10565240359218173,0.0
5580,440013268.15849096,0.1056338028169014,0.0
5581,440013183.2083547,0.10561520859003697,0.0
5582,440013098.34392285,0.10559662090813093,0.0
5583,440013013.5651082,0.10557803976772831,0.0
5584,440012928.8718238,0.1055594651653765,0.0
5585,440012844.2639825,0.10554089709762533,0.0
5586,440012759.7414975,0.10552233556102708,0.0
5587,440012675.3042821,0.10550378055213644,0.0
5588,440012590.9522497,0.10548523206751054,0.0
5589,440012506.68531346,0.1054666901037089,0.0
5590,440012422.503387,0.1054481546572935,0.0
5591,440012338.4063838,0.10542962572482867,0.0
5592,440012254.39421767,0.10541110330288124,0.0
5593,440012170.4668022,0.10539258738802038,0.0
5594,440012086.6240515,0.1053740779768177,0.0
5595,440012002.8658793,0.10535557506584722,0.0
5596,440011919.1921997,0.10533707865168539,0.0
5597,440011835.6029267,0.105318588730911,0.0
5598,440011752.09797454,0.10530010530010529,0.0
5599,440011668.67725754,0.1052816283558519,0.0
5600,440011585.3406902,0.10526315789473684,0.0
5601,440011502.0881865,0.10524469391334854,0.0
5602,440011418.9196616,0.10522623640827779,0.0
5603,440011335.83502984,0.10520778537611783,0.0
5604,440011252.834206,0.10518934081346423,0.0
5605,440011169.9171049,0.10517090271691498,0.0
5606,440011087.0836413,0.10515247108307045,0.0
5607,440011004.3337303,0.10513404590853338,0.0
5608,440010921.667287,0.1051156271899089,0.0
5609,440010839.0842264,0.10509721492380451,0.0
5610,440010756.5844641,0.10507880910683012,0.0
5611,440010674.16791505,0.10506040973559796,0.0
5612,440010591.83449477,0.10504201680672268,0.0
5613,440010509.5841189,0.10502363031682128,0.0
5614,440010427.4167029,0.10500525026251313,0.0
5615,440010345.3321626,0.10498687664041995,0.0
5616,440010263.3304136,0.10496850944716585,0.0
5617,440010181.4113719,0.1049501486793773,0.0
5618,440010099.5749535,0.1049317943336831,0.0
5619,440010017.82107407,0.10491344640671446,0.0
5620,440009936.1496499,0.1048951048951049,0.0
5621,440009854.5605974,0.1048767697954903,0.0
5622,440009773.0538327,0.10485844110450891,0.0
5623,440009691.6292721,0.10484011881880131,0.0
5624,440009610.2868322,0.10482180293501048,0.0
5625,440009529.02642936,0.10480349344978165,0.0
5626,440009447.8479803,0.10478519035976248,0.0
5627,440009366.7514019,0.10476689366160293,0.0
5628,440009285.73661065,0.10474860335195531,0.0
5629,440009204.8035238,0.10473031942747425,0.0
5630,440009123.95205784,0.10471204188481674,0.0
5631,440009043.1821302,0.10469377072064212,0.0
5632,440008962.493658,0.104675505931612,0.0
5633,440008881.8865583,0.10465724751439037,0.0
5634,440008801.36074847,0.10463899546564352,0.0
5635,440008720.9161459,0.1046207497820401,0.0
5636,440008640.55266815,0.10460251046025104,0.0
5637,440008560.2702327,0.10458427749694962,0.0
5638,440008480.0687572,0.10456605088881142,0.0
5639,440008399.94815934,0.10454783063251437,0.0
5640,440008319.9083572,0.10452961672473868,0.0
5641,440008239.9492683,0.10451140916216686,0.0
5642,440008160.07081085,0.1044932079414838,0.0
5643,440008080.2729029,0.10447501305937663,0.0
5644,440008000.55546254,0.10445682451253482,0.0
5645,440007920.9184081,0.10443864229765012,0.0
5646,440007841.3616579,0.10442046641141664,0.0
5647,440007761.8851301,0.10440229685053071,0.0
5648,440007682.48874354,0.10438413361169102,0.0
5649,440007603.17241657,0.10436597669159854,0.0
5650,440007523.936068,0.10434782608695652,0.0
5651,440007444.77961636,0.10432968179447052,0.0
5652,440007365.7029807,0.1043115438108484,0.0
5653,440007286.70607984,0.10429341213280027,0.0
5654,440007207.78883255,0.10427528675703858,0.0
5655,440007128.9511583,0.10425716768027801,0.0
5656,440007050.192976,0.10423905489923557,0.0
5657,440006971.51420486,0.10422094841063054,0.0
5658,440006892.91476434,0.10420284821118445,0.0
5659,440006814.3945737,0.10418475429762111,0.0
5660,440006735.95355266,0.10416666666666666,0.0
5661,440006657.59162056,0.10414858531504947,0.0
5662,440006579.308697,0.10413051023950017,0.0
5663,440006501.10470194,0.10411244143675169,0.0
5664,440006422.97955513,0.1040943789035392,0.0
5665,440006344.93317634,0.10407632263660017,0.0
5666,440006266.9654857,0.1040582726326743,0.0
5667,440006189.0764031,0.10404022888850355,0.0
5668,440006111.2658489,0.10402219140083217,0.0
5669,440006033.5337432,0.10400416016640666,0.0
5670,440005955.8800064,0.10398613518197573,0.0
5671,440005878.3045587,0.10396811644429041,0.0
5672,440005800.8073208,0.10395010395010396,0.0
5673,440005723.38821304,0.10393209769617183,0.0
5674,440005646.0471562,0.10391409767925182,0.0
5675,440005568.78407097,0.1038961038961039,0.0
5676,440005491.5988782,0.10387811634349031,0.0
5677,440005414.49149853,0.10386013501817552,0.0
5678,440005337.46185315,0.10384215991692627,0.0
5679,440005260.509863,0.10382419103651151,0.0
5680,440005183.6354493,0.10380622837370242,0.0
5681,440005106.83853316,0.10378827192527244,0.0
5682,440005030.1190359,0.10377032168799723,0.0
5683,440004953.4768789,0.10375237765865468,0.0
5684,440004876.91198367,0.10373443983402489,0.0
5685,440004800.42427135,0.10371650821089023,0.0
5686,440004724.01366407,0.10369858278603526,0.0
5687,440004647.68008316,0.10368066355624675,0.0
5688,440004571.4234506,0.10366275051831375,0.0
5689,440004495.2436881,0.10364484366902746,0.0
5690,440004419.1407176,0.10362694300518135,0.0
5691,440004343.1144612,0.10360904852357106,0.0
5692,440004267.1648409,0.10359116022099447,0.0
5693,440004191.29177886,0.10357327809425168,0.0
5694,440004115.49519736,0.10355540214014498,0.0
5695,440004039.77501875,0.10353753235547886,0.0
5696,440003964.13116527,0.10351966873706003,0.0
5697,440003888.56355965,0.10350181128169743,0.0
5698,440003813.07212436,0.10348395998620213,0.0
5699,440003737.6567819,0.10346611484738748,0.0
5700,440003662.3174553,0.10344827586206896,0.0
5701,440003587.05406696,0.1034304430270643,0.0
5702,440003511.8665401,0.10341261633919338,0.0
5703,440003436.75479746,0.1033947957952783,0.0
5704,440003361.71876216,0.10337698139214335,0.0
5705,440003286.75835747,0.10335917312661498,0.0
5706,440003211.8735064,0.10334137099552188,0.0
5707,440003137.0641323,0.10332357499569485,0.0
5708,440003062.33015835,0.10330578512396695,0.0
5709,440002987.67150825,0.10328800137717335,0.0
5710,440002913.0881053,0.10327022375215146,0.0
5711,440002838.5798732,0.10325245224574084,0.0
5712,440002764.1467356,0.1032346868547832,0.0
5713,440002689.78861636,0.10321692757612248,0.0
5714,440002615.505439,0.10319917440660474,0.0
5715,440002541.2971276,0.10318142734307825,0.0
5716,440002467.1636062,0.10316368638239339,0.0
5717,440002393.1047988,0.10314595152140278,0.0
5718,440002319.1206296,0.10312822275696115,0.0
5719,440002245.21102256,0.10311050008592543,0.0
5720,440002171.3759022,0.10309278350515463,0.0
5721,440002097.61519307,0.10307507301151005,0.0
5722,440002023.9288192,0.10305736860185503,0.0
5723,440001950.3167053,0.10303967027305512,0.0
5724,440001876.778776,0.10302197802197802,0.0
5725,440001803.314956,0.10300429184549356,0.0
5726,440001729.92516994,0.10298661174047374,0.0
5727,440001656.6093427,0.10296893770379269,0.0
5728,440001583.3673992,0.1029512697323267,0.0
5729,440001510.1992645,0.1029336078229542,0.0
5730,440001437.1048635,0.10291595197255574,0.0
5731,440001364.08412147,0.10289830217801406,0.0
5732,440001291.1369636,0.102880658436214,0.0
5733,440001218.2633153,0.10286302074404252,0.0
5734,440001145.4631017,0.10284538909838875,0.0
5735,440001072.7362483,0.10282776349614396,0.0
5736,440001000.0826808,0.10281014393420151,0.0
5737,440000927.5023245,0.1027925304094569,0.0
5738,440000854.9951053,0.10277492291880781,0.0
5739,440000782.56094897,0.10275732145915396,0.0
5740,440000710.19978124,0.10273972602739727,0.0
5741,440000637.911528,0.1027221366204417,0.0
5742,440000565.6961154,0.10270455323519342,0.0
5743,440000493.5534693,0.10268697586856067,0.0
5744,440000421.48351586,0.10266940451745381,0.0
5745,440000349.48618126,0.10265183917878529,0.0
5746,440000277.5613919,0.10263427984946973,0.0
5747,440000205.7090742,0.10261672652642381,0.0
5748,440000133.9291543,0.10259917920656635,0.0
5749,440000062.22155887,0.10258163788681826,0.0
5750,439999990.58621466,0.10256410256410256,0.0
5751,439999919.023048,0.10254657323534438,0.0
5752,439999847.53198576,0.10252904989747094,0.0
5753,439999776.112955,0.10251153254741158,0.0
5754,439999704.7658822,0.10249402118209772,0.0
5755,439999633.4906945,0.10247651579846284,0.0
5756,439999562.287319,0.10245901639344263,0.0
5757,439999491.1556828,0.10244152296397473,0.0
5758,439999420.09571284,0.10242403550699898,0.0
5759,439999349.1073368,0.10240655401945724,0.0
5760,439999278.19048166,0.10238907849829351,0.0
5761,439999207.3450749,0.10237160894045384,0.0
5762,439999136.571044,0.10235414534288638,0.0
5763,439999065.8683167,0.10233668770254135,0.0
5764,439998995.2368203,0.10231923601637108,0.0
5765,439998924.67648286,0.10230179028132992,0.0
5766,439998854.1872319,0.10228435049437436,0.0
5767,439998783.7689953,0.10226691665246293,0.0
5768,439998713.421701,0.10224948875255624,0.0
5769,439998643.1452771,0.10223206679161698,0.0
5770,439998572.9396516,0.10221465076660988,0.0
5771,439998502.80475265,0.10219724067450178,0.0
5772,439998432.7405085,0.10217983651226158,0.0
5773,439998362.7468474,0.1021624382768602,0.0
5774,439998292.8236976,0.10214504596527069,0.0
5775,439998222.9709879,0.10212765957446808,0.0
5776,439998153.1886464,0.10211027910142954,0.0
5777,439998083.4766019,0.10209290454313424,0.0
5778,439998013.83478314,0.10207553589656346,0.0
5779,439997944.2631186,0.10205817315870046,0.0
5780,439997874.7615373,0.1020408163265306,0.0
5781,439997805.329968,0.10202346539704131,0.0
5782,439997735.9683396,0.10200612036722204,0.0
5783,439997666.6765814,0.10198878123406425,0.0
5784,439997597.4546222,0.10197144799456152,0.0
5785,439997528.3023913,0.10195412064570943,0.0
5786,439997459.2198179,0.10193679918450561,0.0
5787,439997390.2068314,0.10191948360794971,0.0
5788,439997321.26336116,0.10190217391304347,0.0
5789,439997252.38933647,0.10188487009679062,0.0
5790,439997183.5846871,0.10186757215619695,0.0
5791,439997114.84934247,0.10185028008827024,0.0
5792,439997046.18323225,0.10183299389002036,0.0
5793,439996977.58628637,0.10181571355845918,0.0
5794,439996909.0584346,0.10179843909060061,0.0
5795,439996840.59960663,0.10178117048346055,0.0
5796,439996772.20973265,0.10176390773405698,0.0
5797,439996703.8887425,0.10174665083940987,0.0
5798,439996635.6365665,0.10172939979654119,0.0
5799,439996567.4531348,0.10171215460247499,0.0
5800,439996499.3383775,0.1016949152542373,0.0
5801,439996431.2922249,0.10167768174885614,0.0
5802,439996363.31460756,0.10166045408336156,0.0
5803,439996295.4054559,0.1016432322547857,0.0
5804,439996227.5647004,0.1016260162601626,0.0
5805,439996159.7922716,0.10160880609652836,0.0
5806,439996092.08810043,0.1015916017609211,0.0
5807,439996024.45211726,0.1015744032503809,0.0
5808,439995956.88425326,0.1015572105619499,0.0
5809,439995889.3844391,0.10154002369267219,0.0
5810,439995821.95260596,0.10152284263959391,0.0
5811,439995754.58868456,0.10150566739976316,0.0
5812,439995687.2926062,0.10148849797023003,0.0
5813,439995620.064302,0.10147133434804667,0.0
5814,439995552.9037033,0.10145417653026716,0.0
5815,439995485.81074125,0.1014370245139476,0.0
5816,439995418.7853472,0.10141987829614604,0.0
5817,439995351.8274529,0.1014027378739226,0.0
5818,439995284.93698967,0.1013856032443393,0.0
5819,439995218.113889,0.10136847440446022,0.0
5820,439995151.35808283,0.10135135135135134,0.0
5821,439995084.66950256,0.10133423408208073,0.0
5822,439995018.0480803,0.10131712259371833,0.0
5823,439994951.4937478,0.10130001688333615,0.0
5824,439994885.0064369,0.1012829169480081,0.0
5825,439994818.5860798,0.10126582278481013,0.0
5826,439994752.2326083,0.10124873439082012,0.0
5827,439994685.9459549,0.10123165176311794,0.0
5828,439994619.72605157,0.10121457489878542,0.0
5829,439994553.57283074,0.1011975037949064,0.0
5830,439994487.4862248,0.1011804384485666,0.0
5831,439994421.46616584,0.10116337885685381,0.0
5832,439994355.5125867,0.10114632501685772,0.0
5833,439994289.6254199,0.10112927692566999,0.0
5834,439994223.80459803,0.10111223458038422,0.0
5835,439994158.0500537,0.10109519797809603,0.0
5836,439994092.36171997,0.10107816711590296,0.0
5837,439994026.73952943,0.10106114199090449,0.0
5838,439993961.1834148,0.10104412260020208,0.0
5839,439993895.6933096,0.10102710894089914,0.0
5840,439993830.2691465,0.10101010101010101,0.0
5841,439993764.91085863,0.10099309880491499,0.0
5842,439993699.61837924,0.10097610232245036,0.0
5843,439993634.3916418,0.10095911155981828,0.0
5844,439993569.23057914,0.1009421265141319,0.0
5845,439993504.1351251,0.10092514718250631,0.0
5846,439993439.1052129,0.10090817356205853,0.0
5847,439993374.1407761,0.10089120564990751,0.0
5848,439993309.24174845,0.10087424344317417,0.0
5849,439993244.4080634,0.10085728693898134,0.0
5850,439993179.6396546,0.10084033613445378,0.0
5851,439993114.9364563,0.1008233910267182,0.0
5852,439993050.298402,0.10080645161290322,0.0
5853,439992985.7254257,0.10078951789013943,0.0
5854,439992921.2174614,0.10077258985555929,0.0
5855,439992856.77444315,0.10075566750629722,0.0
5856,439992792.3963051,0.10073875083948959,0.0
5857,439992728.0829815,0.10072183985227463,0.0
5858,439992663.8344067,0.10070493454179255,0.0
5859,439992599.6505147,0.10068803490518542,0.0
5860,439992535.5312402,0.10067114093959731,0.0
5861,439992471.47651774,0.10065425264217413,0.0
5862,439992407.4862815,0.10063737001006373,0.0
5863,439992343.5604665,0.1006204930404159,0.0
5864,439992279.69900715,0.10060362173038229,0.0
5865,439992215.90183824,0.10058675607711652,0.0
5866,439992152.1688946,0.10056989607777404,0.0
5867,439992088.50011116,0.10055304172951232,0.0
5868,439992024.89542264,0.10053619302949061,0.0
5869,439991961.3547642,0.10051934997487016,0.0
5870,439991897.87807107,0.10050251256281406,0.0
5871,439991834.46527815,0.10048568079048735,0.0
5872,439991771.11632067,0.10046885465505694,0.0
5873,439991707.83113414,0.10045203415369161,0.0
5874,439991644.60965353,0.1004352192835621,0.0
5875,439991581.4518144,0.100418410041841,0.0
5876,439991518.3575524,0.10040160642570281,0.0
5877,439991455.3268028,0.1003848084323239,0.0
5878,439991392.35950136,0.10036801605888257,0.0
5879,439991329.45558363,0.10035122930255896,0.0
5880,439991266.6149855,0.1003344481605351,0.0
5881,439991203.8376427,0.10031767262999498,0.0
5882,439991141.123491,0.10030090270812438,0.0
5883,439991078.4724664,0.10028413839211098,0.0
5884,439991015.884505,0.10026737967914438,0.0
5885,439990953.3595427,0.10025062656641603,0.0
5886,439990890.8975157,0.10023387905111927,0.0
5887,439990828.4983601,0.1002171371304493,0.0
5888,439990766.16201234,0.1002004008016032,0.0
5889,439990703.8884087,0.10018367006177993,0.0
5890,439990641.67748535,0.1001669449081803,0.0
5891,439990579.52917904,0.100150225338007,0.0
5892,439990517.44342613,0.10013351134846461,0.0
5893,439990455.4201631,0.10011680293675955,0.0
5894,439990393.45932686,0.1001001001001001,0.0
5895,439990331.5608539,0.1000834028356964,0.0
5896,439990269.7246811,0.1000667111407605,0.0
5897,439990207.9507452,0.10005002501250626,0.0
5898,439990146.23898333,0.10003334444814937,0.0
5899,439990084.58933216,0.10001666944490747,0.0
5900,439990023.00172913,0.1,0.0
5901,439989961.4761109,0.09998333611064823,0.0
5902,439989900.0124148,0.09996667777407531,0.0
5903,439989838.61057806,0.09995002498750624,0.0
5904,439989777.2705381,0.09993337774816789,0.0
5905,439989715.99223214,0.09991673605328892,0.0
5906,439989654.77559763,0.09990009990009989,0.0
5907,439989593.6205719,0.09988346928583319,0.0
5908,439989532.52709293,0.09986684420772304,0.0
5909,439989471.4950979,0.09985022466300549,0.0
5910,439989410.52452457,0.09983361064891846,0.0
5911,439989349.61531085,0.09981700216270172,0.0
5912,439989288.76739436,0.09980039920159679,0.0
5913,439989227.9807131,0.09978380176284717,0.0
5914,439989167.255205,0.09976720984369804,0.0
5915,439989106.590808,0.09975062344139651,0.0
5916,439989045.98746,0.09973404255319149,0.0
5917,439988985.4450994,0.09971746717633372,0.0
5918,439988924.96366423,0.09970089730807577,0.0
5919,439988864.5430927,0.09968433294567204,0.0
5920,439988804.1833233,0.09966777408637874,0.0
5921,439988743.8842943,0.09965122072745392,0.0
5922,439988683.6459442,0.09963467286615743,0.0
5923,439988623.4682111,0.09961813049975095,0.0
5924,439988563.35103416,0.099601593625498,0.0
5925,439988503.29435164,0.0995850622406639,0.0
5926,439988443.2981023,0.09956853634251576,0.0
5927,439988383.36222506,0.09955201592832254,0.0
5928,439988323.4866585,0.099535500995355,0.0
5929,439988263.6713415,0.09951899154088573,0.0
5930,439988203.91621315,0.09950248756218905,0.0
5931,439988144.2212123,0.0994859890565412,0.0
5932,439988084.58627814,0.09946949602122016,0.0
5933,439988025.01134974,0.09945300845350571,0.0
5934,439987965.4963663,0.09943652635067948,0.0
5935,439987906.04126704,0.09942004971002485,0.0
5936,439987846.64599127,0.09940357852882704,0.0
5937,439987787.31047845,0.09938711280437303,0.0
5938,439987728.03466785,0.09937065253395164,0.0
5939,439987668.8184992,0.09935419771485345,0.0
5940,439987609.66191167,0.09933774834437087,0.0
5941,439987550.56484526,0.09932130441979804,0.0
5942,439987491.5272397,0.09930486593843098,0.0
5943,439987432.54903436,0.09928843289756743,0.0
5944,439987373.6301693,0.09927200529450696,0.0
5945,439987314.7705843,0.09925558312655086,0.0
5946,439987255.9702193,0.09923916639100232,0.0
5947,439987197.2290143,0.0992227550851662,0.0
5948,439987138.5469095,0.0992063492063492,0.0
5949,439987079.9238448,0.09918994875185981,0.0
5950,439987021.35976034,0.09917355371900827,0.0
5951,439986962.85459656,0.0991571641051066,0.0
5952,439986904.40829366,0.0991407799074686,0.0
5953,439986846.020792,0.09912440112340988,0.0
5954,439986787.6920319,0.09910802775024777,0.0
5955,439986729.42195404,0.09909165978530139,0.0
5956,439986671.21049875,0.09907529722589167,0.0
5957,439986613.0576068,0.09905894006934125,0.0
5958,439986554.9632188,0.09904258831297458,0.0
5959,439986496.9272754,0.09902624195411784,0.0
5960,439986438.94971746,0.099009900990099,0.0
5961,439986381.0304857,0.09899356541824782,0.0
5962,439986323.1695213,0.09897723523589573,0.0
5963,439986265.36676496,0.09896091044037605,0.0
5964,439986207.6221578,0.09894459102902374,0.0
5965,439986149.9356409,0.0989282769991756,0.0
5966,439986092.3071554,0.09891196834817012,0.0
5967,439986034.73664236,0.09889566507334761,0.0
5968,439985977.2240433,0.0988793671720501,0.0
5969,439985919.7692995,0.09886307464162136,0.0
5970,439985862.3723522,0.09884678747940691,0.0
